0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,8
0,2
0,2
0,1
0,1
0,1
0,15
0,1
0,2
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,34
0,1
0,2
0,1
0,1
0,1
0,17
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,22
0,3
0,4
0,1
0,1
0,152
0,1
0,56
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,5
0,5
0,1
0,1
0,1
0,1
0,1
0,18
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,25
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,16
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,5
0,1
0,1
0,3
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,7
0,1
0,4
0,2
0,1
1,1000
0,1
0,1
0,1
0,1
0,1
0,27
0,1
0,3
0,1
0,11
0,26
0,1
0,4
0,89
0,3
0,4
0,18
0,8
0,6
0,20
0,3
0,1
0,1
0,2
0,1
0,5
0,2
0,6
0,4
0,1
0,1
0,1
0,42
0,1
0,1
0,4
0,4
0,42
0,1
0,1
0,3
0,1
0,1
0,1
0,2
0,1
0,15
0,1
0,1
0,84
0,1
0,21
0,21
0,4
0,1
0,1
0,9
0,1
0,634
0,1
0,28
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,750
0,1
0,1
0,1
0,1
0,15
0,1
0,6
