1,1000
0,8
1,1000
0,1
1,1000
0,545
0,1
1,1000
1,1000
0,13
0,1
0,1
0,1
1,1000
1,1000
0,1
1,1000
0,91
0,2
0,6
0,1
0,1
0,1
0,3
0,41
0,2
0,7
0,3
0,1
0,1
0,11
0,1
0,12
1,1000
0,4
1,1000
1,1000
0,5
1,1000
0,17
1,1000
0,139
0,15
0,1
0,1
1,1000
0,1
0,6
1,1000
0,2
0,1
0,106
0,154
1,1000
0,22
0,1
0,28
0,1
1,1000
0,2
0,1
0,1
0,4
0,7
0,14
0,1
0,4
0,142
0,1
0,5
0,1
0,1
0,1
0,21
0,78
0,2
1,1000
0,110
0,1
0,9
0,2
0,7
0,14
0,50
0,3
0,36
0,1
0,1
0,7
0,8
1,1000
0,1
0,3
0,27
0,4
0,1
0,22
0,20
0,18
0,26
0,4
0,4
0,5
0,11
0,1
0,2
0,5
0,1
1,1000
0,1
0,1
1,1000
0,10
0,46
0,4
1,1000
0,3
0,1
0,31
0,5
0,9
0,1
0,1
0,13
0,1
0,206
0,1
0,1
0,6
0,28
0,8
0,33
0,6
0,8
0,3
0,4
0,22
0,2
0,926
0,38
0,5
0,1
0,115
0,15
0,1
0,3
0,1
0,10
0,1
0,1
0,36
0,9
0,1
0,4
0,6
0,1
0,87
0,19
0,36
0,385
1,1000
0,7
0,1
0,25
0,1
0,1
1,1000
0,1
0,1
0,30
0,12
0,21
0,384
1,1000
0,1
0,5
0,2
0,10
1,1000
0,8
0,3
0,1
0,1
0,77
0,12
0,1
0,9
0,3
0,48
0,81
0,1
0,10
1,1000
0,1
0,4
0,46
0,45
0,5
0,167
0,3
