0,11
0,6
0,17
0,5
1,1000
1,1000
1,1000
0,4
1,1000
1,1000
1,1000
0,41
0,37
0,2
1,1000
1,1000
0,64
0,11
0,64
0,373
1,1000
0,7
0,13
0,1
1,1000
1,1000
0,37
0,169
0,91
0,45
0,9
0,23
0,23
0,18
0,5
0,8
0,10
0,1
1,1000
0,15
0,68
0,13
1,1000
0,1
0,151
0,16
0,1
1,1000
1,1000
0,7
0,49
0,200
1,1000
1,1000
1,1000
0,34
0,6
0,60
1,1000
0,8
0,1
1,1000
0,26
0,22
0,32
0,1
0,1
0,5
0,45
0,13
0,1
1,1000
1,1000
0,49
0,28
0,2
0,24
1,1000
0,65
0,1
0,39
1,1000
1,1000
0,144
0,7
1,1000
0,20
0,12
0,1
1,1000
0,4
0,1
0,40
1,1000
1,1000
0,1
0,55
1,1000
1,1000
1,1000
0,21
1,1000
0,48
0,18
0,17
1,1000
0,17
0,1
1,1000
0,49
0,8
1,1000
1,1000
1,1000
1,1000
1,1000
0,39
1,1000
1,1000
0,12
0,1
0,1
0,1
1,1000
0,35
1,1000
0,17
1,1000
0,1
1,1000
1,1000
1,1000
0,64
0,481
1,1000
1,1000
0,47
0,105
0,25
0,143
0,26
0,14
0,7
1,1000
0,9
0,135
1,1000
0,19
0,3
0,22
0,1
1,1000
1,1000
0,84
0,2
0,1
1,1000
0,85
0,39
1,1000
1,1000
0,14
1,1000
1,1000
0,9
0,2
0,2
0,57
0,11
1,1000
1,1000
0,29
0,14
0,2
0,1
1,1000
0,1
0,43
0,31
0,1
0,2
1,1000
0,1
1,1000
0,10
1,1000
1,1000
0,36
0,66
0,8
0,967
1,1000
0,14
0,793
0,1
1,1000
1,1000
0,3
0,11
0,12
