0,155
1,1000
0,41
1,1000
0,63
0,1
0,72
0,12
0,21
1,1000
1,1000
1,1000
0,130
1,1000
1,1000
0,813
1,1000
0,7
0,17
1,1000
1,1000
1,1000
0,1
1,1000
1,1000
0,55
1,1000
1,1000
1,1000
0,11
0,36
0,618
0,140
0,100
0,30
1,1000
0,43
0,21
1,1000
0,1
1,1000
1,1000
0,50
1,1000
1,1000
0,69
0,51
1,1000
1,1000
1,1000
0,17
0,1
0,182
1,1000
1,1000
0,3
1,1000
1,1000
1,1000
0,2
0,13
0,14
1,1000
1,1000
0,69
1,1000
0,1
1,1000
1,1000
0,9
1,1000
1,1000
0,1
0,71
0,124
1,1000
0,461
1,1000
1,1000
0,4
1,1000
0,57
1,1000
0,2
1,1000
0,23
1,1000
1,1000
1,1000
0,1
1,1000
0,2
1,1000
1,1000
0,42
0,29
0,103
0,1
0,62
0,56
0,10
1,1000
0,390
0,1
0,5
0,11
1,1000
1,1000
0,740
1,1000
1,1000
1,1000
1,1000
0,107
0,6
0,44
0,17
0,16
0,288
0,9
0,15
1,1000
0,5
1,1000
0,96
1,1000
0,25
0,46
0,8
1,1000
0,32
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
0,454
1,1000
1,1000
1,1000
0,1
1,1000
0,111
0,333
0,8
0,38
0,317
0,508
0,113
0,936
0,171
1,1000
1,1000
0,12
0,59
0,15
1,1000
1,1000
0,46
1,1000
1,1000
0,28
1,1000
1,1000
1,1000
0,495
0,24
1,1000
0,65
2,1000
0,11
0,85
1,1000
1,1000
1,1000
0,1
1,1000
0,1
0,72
0,113
1,1000
0,3
0,36
1,1000
0,38
1,1000
0,9
0,8
0,10
1,1000
0,1
1,1000
1,1000
1,1000
1,1000
0,8
0,150
0,80
1,1000
