1,1000
0,60
0,1
0,51
1,1000
0,13
0,1
0,20
0,6
0,19
0,99
0,1
0,1
0,33
0,43
0,85
1,1000
0,146
0,1
0,6
0,1
0,186
1,1000
0,3
1,1000
0,23
0,13
0,6
0,3
1,1000
0,8
0,852
0,34
1,1000
0,10
1,1000
0,383
1,1000
0,2
0,8
1,1000
0,1
0,1
0,1
0,2
0,1
1,1000
0,960
1,1000
0,1
0,395
0,4
0,1
0,5
0,1
0,29
0,215
1,1000
0,62
1,1000
1,1000
0,14
0,11
0,19
0,1
0,2
0,1
0,12
0,33
0,1
0,567
0,7
0,130
0,6
0,29
1,1000
1,1000
0,2
0,4
0,1
1,1000
0,214
0,3
0,1
0,1
1,1000
0,7
0,14
1,1000
0,496
0,9
1,1000
0,5
1,1000
0,16
0,3
0,25
0,6
1,1000
0,5
1,1000
0,1
1,1000
1,1000
0,1
0,7
1,1000
0,1
0,1
0,1
1,1000
0,99
1,1000
0,1
0,13
0,24
1,1000
0,18
1,1000
0,995
0,65
1,1000
1,1000
0,2
1,1000
0,1
1,1000
0,21
1,1000
0,16
0,4
1,1000
0,356
1,1000
0,11
1,1000
2,1000
0,1
1,1000
0,3
0,10
0,175
1,1000
1,1000
0,58
0,14
0,7
0,1
0,196
1,1000
1,1000
0,7
0,6
1,1000
0,1
0,15
1,1000
0,12
0,1
0,17
1,1000
0,2
1,1000
0,43
1,1000
0,28
1,1000
0,437
1,1000
0,247
1,1000
0,122
0,91
0,13
0,1
0,13
0,43
1,1000
0,2
0,1
0,9
1,1000
0,166
1,1000
0,3
0,1
0,101
0,20
1,1000
1,1000
1,1000
0,5
0,41
0,2
0,45
0,6
0,10
0,259
0,30
0,16
