1,261
2,313
3,376
4,16
5,29
6,9
7,11
8,286
9,214
10,15
11,80
12,33
13,36
14,30
15,901
16,627
17,49
18,501
19,500
20,22
21,184
22,29
23,67
24,50
25,24
26,68
27,127
28,99
29,61
30,13
31,88
32,923
33,10
34,68
35,41
36,10
37,49
38,214
39,679
40,114
41,485
42,87
43,29
44,366
45,226
46,23
47,863
48,9
49,14
50,121
51,37
52,12
53,133
54,164
55,97
56,3
57,328
58,30
59,6
60,34
61,88
62,57
63,574
64,38
65,33
66,744
67,219
68,11
69,101
70,36
71,19
72,65
73,13
74,74
75,75
76,116
77,26
78,2
79,185
80,289
81,280
82,0
83,390
84,191
85,14
86,31
87,17
88,173
89,0
90,144
91,84
92,140
93,138
94,106
95,0
96,45
97,30
98,34
99,182
100,138
