1,53
2,1
3,98
4,132
5,40
6,6
7,5
8,63
9,115
10,48
11,9
12,27
13,6
14,78
15,109
16,10
17,23
18,63
19,13
20,278
21,8
22,39
23,1
24,109
25,11
26,0
27,9
28,76
29,274
30,142
31,99
32,45
33,88
34,293
35,10
36,83
37,16
38,55
39,101
40,211
41,15
42,177
43,6
44,6
45,122
46,215
47,254
48,175
49,324
50,0
51,68
52,16
53,466
54,18
55,9
56,44
57,20
58,0
59,41
60,2
61,9
62,134
63,168
64,53
65,5
66,263
67,141
68,151
69,13
70,11
71,413
72,16
73,1
74,161
75,16
76,48
77,0
78,582
79,26
80,93
81,47
82,161
83,98
84,366
85,79
86,94
87,28
88,5
89,54
90,111
91,73
92,49
93,12
94,18
95,106
96,25
97,79
98,15
99,11
100,39
