1,161
2,413
3,292
4,4
5,215
6,142
7,165
8,39
9,1081
10,116
11,4
12,225
13,1741
14,78
15,343
16,642
17,508
18,66
19,170
20,43
21,1028
22,28
23,254
24,339
25,25
26,122
27,93
28,106
29,35
30,12
31,125
32,7
33,64
34,20
35,25
36,137
37,668
38,6
39,116
40,126
41,680
42,247
43,591
44,165
45,4
46,112
47,81
48,14
49,5
50,30
51,93
52,841
53,244
54,99
55,209
56,43
57,195
58,37
59,151
60,156
61,93
62,67
63,404
64,17
65,60
66,28
67,167
68,20
69,137
70,65
71,121
72,568
73,35
74,13
75,19
76,21
77,30
78,101
79,103
80,230
81,224
82,14
83,111
84,5
85,888
86,77
87,45
88,210
89,10
90,3
91,257
92,103
93,150
94,62
95,286
96,178
97,251
98,31
99,210
100,1006
