1,804
2,777
3,24
4,1022
5,880
6,1458
7,3
8,288
9,104
10,96
11,1941
12,44
13,73
14,216
15,50
16,2
17,878
18,12
19,349
20,308
21,129
22,45
23,973
24,110
25,314
26,14
27,0
28,102
29,148
30,30
31,1470
32,21
33,144
34,373
35,41
36,122
37,37
38,16
39,576
40,40
41,96
42,473
43,435
44,64
45,9
46,5
47,1047
48,848
49,1018
50,17
51,48
52,481
53,16
54,2356
55,268
56,965
57,25
58,345
59,59
60,775
61,184
62,57
63,261
64,778
65,4739
66,88
67,117
68,1015
69,733
70,119
71,627
72,197
73,1521
74,416
75,11
76,260
77,34
78,188
79,395
80,268
81,31
82,69
83,133
84,200
85,26
86,106
87,303
88,84
89,48
90,503
91,504
92,179
93,344
94,131
95,617
96,762
97,132
98,79
99,40
100,450
